userId,movieId,timestamp
6,162,2012-07-04 08:41:04
6,263,2012-07-04 08:40:21
6,264,2012-07-04 19:06:12
6,265,2012-07-04 19:04:12
6,266,2012-07-04 19:03:19
6,267,2012-07-04 19:03:12
6,268,2012-07-04 08:41:24
6,269,2012-07-04 19:05:48
6,270,2012-07-04 08:56:37
6,271,2012-07-04 19:04:07
6,272,2012-07-04 19:07:58
6,273,2012-07-04 19:06:27
6,274,2012-07-04 08:52:05
6,275,2012-07-04 19:07:52
6,276,2012-07-04 19:05:39
6,277,2012-07-04 19:02:58
6,278,2012-07-04 08:56:30
6,279,2012-07-04 19:06:20
6,280,2012-07-04 19:06:52
6,281,2012-07-04 08:57:09
6,221,2012-07-04 19:06:16
6,282,2012-07-04 19:03:59
6,182,2012-07-04 19:05:26
6,37,2012-07-04 19:08:32
6,283,2012-07-04 19:03:03
6,47,2012-07-04 19:08:29
6,284,2012-07-04 19:07:30
6,285,2012-07-04 19:08:18
6,88,2012-07-04 08:46:33
6,286,2012-07-04 19:06:33
7,287,2014-05-18 15:52:06
7,288,2014-05-18 15:36:38
7,289,2014-05-18 15:46:13
7,151,2014-05-18 15:38:57
7,290,2014-05-18 15:44:53
7,247,2014-05-18 15:39:01
7,291,2014-05-18 15:43:50
7,292,2014-05-18 15:47:11
7,293,2014-05-18 15:45:21
7,294,2014-05-18 15:41:11
7,295,2014-05-18 15:39:35
7,296,2014-05-18 15:40:15
7,297,2014-05-18 15:39:48
7,298,2014-05-18 15:33:09
7,299,2014-05-18 15:33:41
7,300,2014-05-18 15:51:14
7,301,2014-05-18 15:47:37
7,302,2014-05-18 15:34:47
7,158,2014-05-18 15:40:47
7,303,2014-05-18 15:42:38
7,159,2014-05-18 15:41:26
7,304,2014-05-18 15:54:32
7,305,2014-05-18 15:42:10
7,306,2014-05-18 15:42:00
7,307,2014-05-18 15:44:50
7,308,2014-05-18 15:50:50
7,309,2014-05-18 15:36:55
7,310,2014-05-18 15:33:50
7,311,2014-05-18 15:39:41
7,312,2014-05-18 15:39:44
7,205,2014-05-18 15:39:26
7,313,2014-05-18 15:34:29
7,314,2014-05-18 15:33:17
7,315,2014-05-18 15:40:02
7,316,2014-05-18 15:48:57
7,221,2014-05-18 15:52:40
7,317,2014-05-18 15:36:24
7,318,2014-05-18 15:33:38
7,319,2014-05-18 15:51:53
7,320,2014-05-18 15:35:58
7,321,2014-05-18 15:49:58
7,322,2014-05-18 15:46:20
7,323,2014-05-18 15:47:08
7,324,2014-05-18 15:46:50
7,325,2014-05-18 15:46:34
7,326,2014-05-18 15:50:42
7,327,2014-05-18 15:45:44
7,328,2014-05-18 15:46:43
7,329,2014-05-18 15:49:55
7,330,2014-05-18 15:47:17
7,132,2014-05-18 15:51:03
7,331,2014-05-18 15:52:36
7,135,2014-05-18 15:49:33
7,227,2014-05-18 15:40:39
7,332,2014-05-18 15:54:38
8,333,2013-06-13 02:18:47
8,334,2013-04-25 12:44:45
8,335,2013-04-24 17:28:08
8,336,2015-01-18 04:07:27
8,1,2013-04-25 13:27:20
8,288,2013-04-23 17:58:33
8,337,2015-01-18 01:48:27
8,146,2013-04-25 12:38:28
8,186,2013-04-24 16:54:11
8,338,2013-04-24 17:34:57
8,198,2014-11-24 12:26:45
8,147,2013-04-24 16:58:05
8,339,2013-04-24 17:35:52
8,148,2013-04-24 16:56:37
8,245,2013-04-24 17:27:04
8,296,2013-06-13 02:06:02
8,3,2013-04-25 13:27:07
8,201,2013-04-24 16:56:53
8,156,2013-04-24 16:55:09
8,4,2013-05-20 12:43:33
8,159,2013-04-24 16:56:56
8,340,2015-02-14 23:52:18
8,5,2014-11-24 12:27:32
8,341,2015-01-18 01:50:20
8,342,2013-04-24 17:37:38
8,343,2013-04-24 17:35:31
8,344,2013-07-26 23:43:52
8,345,2013-04-25 12:42:52
8,346,2013-04-24 17:19:29
8,264,2013-04-24 17:28:17
8,347,2015-01-18 01:52:01
8,348,2014-11-24 12:28:24
8,349,2013-07-26 23:43:37
8,350,2013-04-24 17:06:37
8,351,2013-04-25 13:29:51
8,352,2013-04-24 17:40:05
8,353,2013-04-23 17:56:48
8,354,2013-04-25 13:31:10
8,270,2013-04-24 17:18:51
8,355,2013-04-25 12:44:58
8,356,2013-04-24 17:37:11
8,357,2013-04-25 12:41:00
8,6,2013-04-24 16:56:06
8,272,2013-06-13 02:34:31
8,358,2013-04-24 17:06:57
8,359,2013-07-26 23:48:00
8,208,2013-04-25 12:38:59
8,276,2014-01-01 18:20:29
8,315,2013-06-13 02:05:09
8,360,2013-04-24 17:29:12
8,361,2013-04-24 17:20:58
8,11,2013-04-24 17:35:19
8,362,2013-06-13 02:12:45
8,363,2013-04-24 17:10:00
8,364,2013-04-24 17:29:28
8,173,2013-04-25 12:41:26
8,15,2013-06-13 02:05:21
8,365,2013-06-14 00:56:39
8,366,2013-08-14 14:36:57
8,20,2013-04-25 12:38:34
8,367,2013-04-24 17:26:22
8,368,2015-01-31 16:54:35
8,369,2013-04-24 17:30:46
8,23,2013-04-24 16:57:21
8,370,2013-04-24 17:28:27
8,371,2013-04-24 17:23:58
8,182,2013-04-24 16:55:23
8,372,2013-04-24 16:59:16
8,373,2013-04-25 12:45:26
8,37,2013-04-24 16:59:02
8,224,2013-04-24 17:24:45
8,209,2013-04-25 12:39:33
8,41,2013-04-24 17:36:32
8,374,2013-04-24 19:17:35
8,43,2013-04-24 17:30:25
8,375,2013-06-13 02:20:33
8,376,2013-04-24 17:24:38
8,377,2013-06-13 02:13:44
8,378,2013-04-24 17:25:02
8,379,2013-04-23 17:57:11
8,174,2013-04-24 16:58:57
8,50,2013-04-25 12:35:50
8,284,2013-04-24 17:25:22
8,380,2013-05-20 12:43:14
8,381,2013-04-24 17:21:08
8,382,2015-01-18 03:50:26
8,383,2013-04-24 17:24:12
8,384,2014-06-08 00:30:23
8,385,2014-01-01 18:20:11
8,54,2013-04-24 17:29:24
8,55,2013-04-24 17:38:46
8,386,2013-06-13 02:12:34
8,387,2015-01-18 03:53:41
8,388,2014-05-08 22:54:39
8,389,2013-04-24 17:24:47
8,390,2015-01-18 04:03:32
8,391,2013-06-13 02:19:25
8,392,2013-04-24 17:23:30
8,61,2013-04-24 17:26:18
8,393,2013-04-24 17:26:55
8,394,2015-01-18 03:46:24
8,395,2013-04-24 17:20:24
8,66,2013-08-16 18:37:05
8,396,2013-04-25 12:41:14
8,69,2013-04-24 17:23:33
8,397,2013-04-24 17:20:56
8,398,2013-04-25 12:38:46
8,399,2013-04-24 17:23:52
8,400,2013-04-24 17:47:18
8,285,2013-04-24 17:08:33
8,225,2013-04-24 16:58:56
8,401,2013-04-24 17:22:49
8,402,2013-04-24 17:25:08
8,403,2013-04-24 17:23:38
8,404,2013-04-24 17:28:01
8,405,2013-04-25 12:43:33
8,87,2013-10-20 17:08:40
8,226,2013-04-24 17:24:08
8,406,2013-07-26 23:45:02
8,407,2013-04-25 12:44:25
8,216,2013-04-25 12:48:33
8,408,2013-04-24 17:27:20
8,409,2013-04-24 17:19:46
8,93,2013-04-25 12:36:05
8,410,2015-01-18 03:56:44
8,95,2013-04-25 12:39:12
8,411,2014-05-08 22:54:14
8,96,2013-04-24 17:27:44
8,99,2013-04-25 12:43:19
8,100,2013-04-24 17:08:40
8,412,2015-01-18 04:02:31
8,413,2013-04-24 17:24:35
8,414,2014-06-02 14:29:45
8,415,2013-04-24 16:58:14
8,416,2013-04-25 12:41:23
8,417,2013-04-24 17:29:20
8,418,2013-04-24 17:07:28
8,419,2013-04-24 17:22:58
8,109,2013-04-25 12:39:09
8,420,2013-06-13 02:09:03
8,421,2013-04-24 19:16:55
8,113,2013-04-24 17:13:25
8,115,2013-04-24 17:14:35
8,118,2013-06-13 23:47:10
8,184,2013-04-24 17:04:11
8,422,2013-04-25 12:44:22
8,423,2013-04-24 17:16:28
8,424,2014-06-07 00:38:03
8,425,2013-06-13 02:02:48
8,122,2013-04-24 17:13:16
8,426,2013-04-24 17:16:23
8,427,2013-04-23 18:01:33
8,428,2013-04-24 17:41:09
8,132,2014-01-01 18:13:57
8,429,2013-04-25 12:39:02
8,430,2013-05-20 12:43:52
8,137,2013-04-25 12:44:36
8,431,2013-04-24 17:12:03
8,432,2014-01-01 18:12:40
8,433,2013-04-25 12:40:15
8,434,2013-04-24 17:14:06
8,435,2014-06-06 12:32:08
8,436,2013-04-25 12:45:21
8,437,2013-06-27 17:24:40
8,438,2013-06-13 02:06:18
8,332,2013-07-27 13:18:26
8,439,2013-04-24 17:14:49
8,440,2014-06-02 14:30:29
8,441,2014-01-01 18:20:41
8,442,2014-01-01 18:13:36
8,228,2014-01-01 18:20:55
8,140,2013-12-21 18:27:49
8,443,2014-06-02 14:26:45
8,444,2014-02-17 21:27:08
8,445,2014-06-02 14:28:06
8,142,2014-09-02 02:03:59
9,446,2013-01-11 19:46:35
9,336,2013-01-11 19:34:45
9,146,2013-01-11 19:32:29
9,188,2013-01-11 19:35:31
9,147,2013-01-11 19:32:52
9,245,2013-01-11 19:39:32
9,447,2013-01-11 19:36:18
9,448,2013-01-11 19:00:46
9,449,2013-01-11 19:40:02
9,200,2013-01-11 19:31:58
9,3,2013-01-11 19:32:03
9,4,2013-01-11 19:37:35
9,258,2013-01-11 19:36:36
9,450,2013-01-11 18:59:56
9,451,2013-01-11 23:07:36
9,452,2013-01-11 19:02:34
9,453,2013-01-11 19:00:05
9,454,2013-01-11 19:49:54
9,6,2013-01-11 19:31:32
9,358,2013-01-11 19:34:14
9,273,2013-01-11 19:36:59
9,360,2013-01-11 19:37:15
9,221,2013-01-11 19:38:55
9,455,2013-01-11 19:35:14
9,222,2013-01-11 19:47:29
9,456,2013-01-11 19:35:20
9,21,2013-01-11 19:43:17
9,368,2013-01-11 19:41:27
9,457,2013-01-11 19:46:42
9,35,2013-01-11 19:49:13
9,36,2013-01-11 19:44:40
9,37,2013-01-11 19:33:19
9,224,2013-01-11 19:46:02
9,458,2013-01-11 19:33:34
9,174,2013-01-11 19:30:43
9,51,2013-01-11 19:43:35
9,459,2013-01-11 19:08:46
9,386,2013-01-11 19:30:39
9,460,2013-01-11 19:07:47
9,61,2013-01-11 19:37:48
9,213,2013-01-11 19:43:15
9,86,2013-01-11 19:49:10
9,216,2013-01-11 19:36:53
9,91,2013-01-11 19:42:36
9,95,2013-01-11 19:31:10
9,100,2013-01-11 19:30:11
9,461,2013-01-11 19:45:23
9,416,2013-01-11 19:30:19
9,418,2013-01-11 19:34:30
9,108,2013-01-11 19:49:07
9,110,2013-01-11 19:44:15
9,462,2013-01-11 19:11:04
9,184,2013-01-11 19:31:41
9,463,2013-01-11 19:30:28
9,424,2013-01-11 19:43:32
9,464,2013-01-11 19:40:07
9,121,2013-01-11 19:43:11
9,465,2013-01-11 19:34:06
9,425,2013-01-11 19:43:55
9,125,2013-01-11 19:08:55
9,132,2013-01-11 19:37:23
9,137,2013-01-11 19:44:10
9,431,2013-01-11 19:43:42
9,227,2013-01-11 19:31:36
9,437,2013-01-11 19:48:50
10,335,2013-09-06 00:12:23
10,1,2013-09-06 00:04:39
10,146,2013-09-06 00:03:43
10,186,2013-09-05 23:58:51
10,147,2013-09-06 00:06:10
10,466,2013-09-06 00:13:16
10,246,2013-09-06 00:06:25
10,290,2013-09-07 02:12:26
10,467,2013-09-07 02:17:37
10,291,2013-09-07 02:19:17
10,468,2013-09-07 02:13:21
10,469,2013-09-06 00:10:28
10,470,2013-09-07 02:10:07
10,297,2013-09-07 02:16:09
10,471,2013-09-07 02:20:01
10,300,2013-09-06 00:03:04
10,200,2013-09-06 00:05:30
10,3,2013-09-06 00:04:44
10,472,2013-09-06 00:12:54
10,178,2013-09-05 23:59:08
10,158,2013-09-06 00:06:05
10,257,2013-09-06 00:04:50
10,473,2013-09-07 02:21:18
10,340,2013-09-06 00:10:04
10,5,2013-09-06 00:00:56
10,474,2013-09-06 00:07:05
10,475,2013-09-06 00:04:55
10,264,2013-09-06 00:01:08
10,476,2013-09-06 00:11:53
10,164,2013-09-05 23:58:59
10,477,2013-09-05 23:56:53
10,207,2013-09-06 00:02:19
10,478,2013-09-05 23:57:27
10,479,2013-09-05 23:54:56
10,357,2013-09-06 00:03:24
10,6,2013-09-06 00:02:44
10,480,2013-09-06 00:03:52
10,358,2013-09-06 00:04:23
10,208,2013-09-06 00:01:46
10,481,2013-09-06 00:13:02
10,482,2013-09-05 23:56:35
10,483,2013-09-07 02:15:04
10,278,2013-09-07 02:11:22
10,484,2013-09-07 02:19:41
10,485,2013-09-05 23:57:31
10,486,2013-09-05 23:58:07
10,362,2013-09-06 00:01:22
10,364,2013-09-06 00:03:20
10,173,2013-09-06 00:05:33
10,487,2013-09-07 02:15:39
10,319,2013-09-07 02:15:59
10,488,2013-09-05 23:55:14
10,366,2013-09-06 00:01:34
10,368,2013-09-05 23:59:11
10,23,2013-09-06 00:10:56
10,224,2013-09-06 00:08:57
10,39,2013-09-05 23:56:09
10,489,2013-09-06 00:03:10
10,490,2013-09-06 00:06:16
10,383,2013-09-06 00:12:05
10,69,2013-09-06 00:05:02
10,328,2013-09-06 00:03:38
10,286,2013-09-06 00:03:16
10,100,2013-09-06 00:05:07
10,184,2013-09-06 00:10:11
11,185,2014-04-12 21:27:53
11,188,2014-04-12 21:27:49
11,339,2014-04-13 09:50:17
11,491,2014-04-12 21:17:08
11,492,2014-04-12 21:05:35
11,493,2014-04-12 21:04:41
11,300,2014-04-12 21:17:40
11,494,2014-04-12 21:26:33
11,200,2014-04-12 21:17:35
11,495,2014-04-12 21:26:59
11,257,2014-04-12 21:17:15
11,5,2014-04-12 21:21:23
11,496,2014-04-13 09:51:06
11,497,2014-04-12 21:26:49
11,348,2014-04-12 21:21:26
11,349,2014-04-13 17:24:54
11,498,2014-04-12 21:23:24
11,499,2014-04-12 21:06:08
11,272,2014-04-12 21:27:15
11,500,2014-04-12 21:22:49
11,501,2014-04-13 09:50:23
11,502,2014-04-16 13:46:06
11,30,2014-04-12 21:04:33
11,182,2014-04-12 21:20:32
11,374,2014-09-07 12:59:35
11,503,2014-04-12 21:17:10
11,96,2014-09-07 12:58:50
11,504,2014-04-12 21:17:13
11,118,2014-04-12 21:06:51
11,505,2014-04-14 20:48:03
11,135,2014-09-07 12:58:22
11,506,2014-04-14 10:54:04
11,140,2014-04-12 21:10:56
11,444,2014-09-07 13:01:11
11,142,2014-09-07 12:57:59
12,185,2014-04-11 02:20:51
12,507,2014-04-11 02:24:06
12,335,2014-04-11 02:19:31
12,336,2014-04-11 02:31:59
12,175,2014-04-11 02:31:28
12,145,2014-04-11 02:37:15
12,508,2014-04-11 02:24:42
12,337,2014-04-11 02:37:35
12,146,2014-04-11 02:30:23
12,186,2014-04-11 02:30:32
12,188,2014-04-11 02:29:18
12,339,2014-04-11 02:27:21
12,148,2014-04-11 02:30:41
12,246,2014-04-11 02:39:06
12,447,2014-04-11 02:38:44
12,509,2014-04-11 17:40:09
12,151,2014-04-11 17:32:11
12,510,2014-04-11 02:21:17
12,511,2014-04-11 17:35:48
12,512,2014-04-11 17:36:31
12,247,2014-04-11 02:37:25
12,513,2014-04-11 02:45:04
12,514,2014-04-11 02:21:09
12,297,2014-04-13 05:24:49
12,301,2014-04-11 02:08:14
12,515,2014-04-11 02:36:20
12,516,2014-04-11 03:07:02
12,517,2014-04-13 05:24:29
12,154,2014-04-13 01:34:34
12,518,2014-04-11 02:11:58
12,155,2014-04-11 02:34:08
12,472,2014-04-11 16:52:45
12,178,2014-04-11 18:27:30
12,179,2014-04-11 02:36:54
12,519,2014-04-11 17:28:35
12,520,2014-04-11 03:06:03
12,191,2014-04-11 17:33:02
12,521,2014-04-11 02:22:49
12,305,2014-04-11 01:56:05
12,340,2014-04-11 02:33:57
12,522,2014-04-11 01:58:26
12,308,2014-04-11 17:25:13
12,523,2014-04-11 02:18:24
12,345,2014-04-13 01:34:21
12,475,2014-04-11 02:28:56
12,219,2014-04-11 02:35:51
12,451,2014-04-11 02:21:44
12,524,2014-04-11 01:59:42
12,476,2014-04-11 02:36:31
12,525,2014-04-11 02:26:50
12,207,2014-04-11 02:10:26
12,270,2014-04-11 02:39:26
12,526,2014-04-11 16:45:45
12,6,2014-04-11 02:10:07
12,527,2014-04-13 05:22:53
12,166,2014-04-11 02:15:56
12,208,2014-04-11 02:09:22
12,481,2014-04-11 02:36:11
12,528,2014-04-11 16:47:57
12,529,2014-04-11 02:20:53
12,530,2014-04-11 01:54:26
12,531,2014-04-13 05:26:16
12,279,2014-04-11 02:14:58
12,455,2014-04-11 16:46:48
12,362,2014-04-11 16:51:46
12,173,2014-04-11 02:35:23
12,532,2014-04-11 02:29:44
12,533,2014-04-13 01:37:50
12,366,2014-04-11 02:21:55
12,20,2014-04-11 02:38:32
12,367,2014-04-13 01:36:28
12,368,2014-04-11 02:09:18
12,534,2014-04-11 02:10:48
12,535,2014-04-11 02:25:05
12,371,2014-04-11 02:38:17
12,536,2014-04-13 05:30:54
12,537,2014-04-11 02:27:08
12,538,2014-04-11 16:46:12
12,224,2014-04-11 02:28:00
12,539,2014-04-11 03:06:15
